name,personality,environmentalImpact,loan_amount,capital,income,monthlyExpenses,numberOfKids,homeMortgage,hasStudentLoan,monthly_surplus,interest,months,score_totalProfit,score_happynessScore,score_environmentalImpact,score_totalScore,mapName
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,192,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,204,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,216,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,228,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,240,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,252,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,264,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,276,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,288,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,300,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,312,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,324,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,336,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,348,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.01,360,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,0,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,12,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,24,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,36,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,48,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,60,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,72,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,84,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,96,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,108,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,120,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,132,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,144,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,156,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,168,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,180,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,192,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,204,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,216,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,228,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,240,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,252,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,264,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,276,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,288,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,300,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,312,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,324,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,336,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,348,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.02,360,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,0,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,12,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,24,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,36,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,48,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,60,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,72,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,84,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,96,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,108,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,120,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,132,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,144,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,156,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,168,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,180,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,192,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,204,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,216,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,228,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,240,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,252,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,264,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,276,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,288,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,300,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,312,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,324,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,336,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,348,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.03,360,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,0,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,12,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,24,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,36,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,48,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,60,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,72,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,84,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,96,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,108,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,120,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,132,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,144,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,156,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,168,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,180,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,192,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,204,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,216,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,228,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,240,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,252,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,264,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,276,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,288,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,300,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,312,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,324,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,336,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,348,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.04,360,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,0,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,12,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,24,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,36,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,48,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,60,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,72,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,84,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,96,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,108,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,120,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,132,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,144,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,156,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,168,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,180,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,192,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,204,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,216,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,228,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,240,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,252,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,264,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,276,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,288,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,300,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,312,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,324,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,336,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,348,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.05,360,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,0,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,12,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,24,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,36,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,48,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,60,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,72,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,84,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,96,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,108,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,120,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,132,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,144,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,156,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,168,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,180,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,192,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,204,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,216,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,228,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,240,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,252,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,264,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,276,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,288,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,300,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,312,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,324,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,336,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,348,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.1,360,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,0,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,12,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,24,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,36,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,48,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,60,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,72,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,84,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,96,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,108,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,120,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,132,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,144,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,156,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,168,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,180,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,192,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,204,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,216,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,228,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,240,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,252,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,264,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,276,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,288,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,300,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,312,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,324,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,336,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,348,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.2,360,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,0,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,12,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,24,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,36,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,48,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,60,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,72,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,84,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,96,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,108,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,120,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,132,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,144,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,156,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,168,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,180,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,192,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,204,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,216,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,228,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,240,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,252,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,264,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,276,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,288,0,0,0,0,Almhult
Barbara Huel,Practical,53900,7386900,500300,27000,7200,2,7515300,True,-47827.5,0.3,300,0,0,0,0,Almhult
